8                    4,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00004,0.00001,0.00002,
8                    5,0.00001,0.00010,0.00008,0.00003,0.00003,0.00022,0.00028,0.00034,0.00003,0.00003,0.00003,0.00001,0.00002,0.00002,0.00002,0.00019,0.00004,0.00005,
8                    6,0.00001,0.00028,0.00020,0.00004,0.00003,0.00063,0.00071,0.00096,0.00005,0.00004,0.00003,0.00001,0.00002,0.00003,0.00003,0.00038,0.00006,0.00010,
8                    7,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00003,0.00002,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00007,0.00001,0.00001,
9                    1,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00003,0.00001,0.00001,
9                    2,0.00000,0.00003,0.00002,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00003,0.00001,0.00002,
9                    3,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00001,0.00004,0.00000,0.00001,
9                    4,0.00000,0.00002,0.00002,0.00000,0.00001,0.00001,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00003,0.00001,0.00002,
9                    5,0.00001,0.00009,0.00005,0.00003,0.00003,0.00028,0.00035,0.00040,0.00003,0.00004,0.00003,0.00001,0.00002,0.00002,0.00004,0.00019,0.00005,0.00006,
9                    6,0.00001,0.00025,0.00016,0.00003,0.00005,0.00072,0.00084,0.00107,0.00005,0.00005,0.00003,0.00001,0.00003,0.00004,0.00005,0.00039,0.00009,0.00012,
9                    7,0.00000,0.00001,0.00003,0.00001,0.00002,0.00002,0.00005,0.00002,0.00002,0.00001,0.00001,0.00000,0.00001,0.00001,0.00003,0.00006,0.00001,0.00002,
9                    8,0.00000,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00002,0.00002,0.00001,0.00001,
10                    1,0.00000,0.00002,0.00004,0.00002,0.00003,0.00003,0.00005,0.00004,0.00002,0.00002,0.00001,0.00000,0.00002,0.00001,0.00003,0.00005,0.00002,0.00004,
10                    2,0.00000,0.00004,0.00001,0.00001,0.00001,0.00003,0.00006,0.00004,0.00001,0.00002,0.00000,0.00000,0.00001,0.00001,0.00003,0.00003,0.00002,0.00004,
10                    3,0.00000,0.00002,0.00002,0.00001,0.00002,0.00002,0.00004,0.00004,0.00002,0.00002,0.00001,0.00000,0.00002,0.00001,0.00002,0.00005,0.00002,0.00003,
10                    4,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00003,0.00001,0.00003,
10                    5,0.00000,0.00011,0.00009,0.00002,0.00002,0.00019,0.00017,0.00023,0.00002,0.00002,0.00003,0.00001,0.00001,0.00001,0.00001,0.00006,0.00003,0.00003,
10                    6,0.00001,0.00030,0.00023,0.00003,0.00002,0.00059,0.00054,0.00077,0.00003,0.00004,0.00002,0.00001,0.00002,0.00002,0.00002,0.00018,0.00005,0.00008,
10                    7,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00000,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
10                    8,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.00004,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00007,0.00001,0.00001,
10                    9,0.00000,0.00002,0.00003,0.00001,0.00002,0.00003,0.00006,0.00004,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00003,0.00006,0.00002,0.00002,
11                    1,0.00000,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,0.00003,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00000,0.00001,
11                    2,0.00000,0.00003,0.00002,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,
11                    3,0.00000,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00003,0.00000,0.00001,
11                    4,0.00000,0.00003,0.00003,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00003,
11                    5,0.00001,0.00007,0.00005,0.00003,0.00003,0.00022,0.00027,0.00025,0.00002,0.00003,0.00003,0.00001,0.00002,0.00002,0.00003,0.00009,0.00005,0.00007,
11                    6,0.00001,0.00022,0.00014,0.00004,0.00004,0.00063,0.00070,0.00082,0.00003,0.00003,0.00003,0.00001,0.00003,0.00003,0.00004,0.00024,0.00008,0.00013,
11                    7,0.00001,0.00002,0.00003,0.00001,0.00002,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.00001,0.00002,
11                    8,0.00000,0.00003,0.00002,0.00001,0.00001,0.00001,0.00002,0.00003,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00005,0.00001,0.00001,
11                    9,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00003,0.00003,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00004,0.00001,0.00001,
11                    10,0.00000,0.00003,0.00003,0.00001,0.00002,0.00002,0.00003,0.00001,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00002,0.00003,
12                    1,0.00000,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00002,0.00000,0.00001,
12                    2,0.00000,0.00004,0.00003,0.00001,0.00002,0.00001,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00002,
12                    3,0.00000,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00000,0.00001,
12                    4,0.00000,0.00001,0.00003,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,
12                    5,0.00001,0.00013,0.00004,0.00003,0.00003,0.00024,0.00023,0.00028,0.00002,0.00003,0.00003,0.00001,0.00002,0.00002,0.00002,0.00010,0.00004,0.00005,
12                    6,0.00001,0.00034,0.00013,0.00003,0.00003,0.00067,0.00064,0.00086,0.00003,0.00004,0.00002,0.00001,0.00003,0.00003,0.00003,0.00024,0.00007,0.00010,
12                    7,0.00000,0.00002,0.00003,0.00001,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,
12                    8,0.00000,0.00001,0.00003,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00005,0.00001,0.00001,
12                    9,0.00000,0.00003,0.00001,0.00001,0.00001,0.00002,0.00003,0.00003,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00004,0.00000,0.00001,
12                    10,0.00000,0.00001,0.00004,0.00001,0.00002,0.00002,0.00002,0.00002,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,
12                    11,0.00000,0.00004,0.00000,0.00001,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,
13                    1,0.00000,0.00003,0.00005,0.00002,0.00003,0.00003,0.00005,0.00003,0.00003,0.00002,0.00001,0.00000,0.00002,0.00001,0.00003,0.00009,0.00003,0.00006,
13                    2,0.00000,0.00005,0.00002,0.00001,0.00001,0.00003,0.00006,0.00003,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00006,0.00002,0.00004,
13                    3,0.00000,0.00002,0.00002,0.00001,0.00003,0.00003,0.00004,0.00002,0.00002,0.00003,0.00002,0.00000,0.00002,0.00002,0.00003,0.00010,0.00002,0.00005,
13                    4,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00000,0.00000,0.00001,0.00001,0.00002,0.00004,0.00001,0.00003,
13                    5,0.00000,0.00011,0.00011,0.00002,0.00002,0.00024,0.00023,0.00031,0.00002,0.00003,0.00003,0.00001,0.00002,0.00001,0.00003,0.00010,0.00004,0.00004,
13                    6,0.00001,0.00030,0.00025,0.00003,0.00003,0.00067,0.00062,0.00091,0.00004,0.00005,0.00002,0.00001,0.00003,0.00002,0.00003,0.00023,0.00006,0.00008,
13                    7,0.00000,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,0.00002,0.00000,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00004,0.00001,0.00003,
13                    8,0.00000,0.00001,0.00002,0.00002,0.00002,0.00002,0.00004,0.00002,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00009,0.00002,0.00003,
13                    9,0.00000,0.00003,0.00004,0.00001,0.00003,0.00002,0.00005,0.00002,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00008,0.00002,0.00004,
13                    10,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00005,0.00001,0.00002,
13                    11,0.00001,0.00004,0.00004,0.00001,0.00003,0.00002,0.00003,0.00002,0.00002,0.00002,0.00001,0.00000,0.00002,0.00001,0.00002,0.00006,0.00002,0.00005,
13                    12,0.00000,0.00001,0.00004,0.00001,0.00002,0.00002,0.00004,0.00002,0.00001,0.00002,0.00000,0.00000,0.00001,0.00001,0.00002,0.00007,0.00002,0.00004,
14                    1,0.00000,0.00003,0.00002,0.00002,0.00003,0.00002,0.00003,0.00002,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00005,0.00001,0.00003,
14                    2,0.00000,0.00004,0.00002,0.00001,0.00002,0.00001,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00004,0.00001,0.00005,
14                    3,0.00000,0.00002,0.00001,0.00001,0.00002,0.00002,0.00003,0.00002,0.00002,0.00002,0.00001,0.00000,0.00002,0.00001,0.00002,0.00007,0.00001,0.00003,
14                    4,0.00000,0.00002,0.00002,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00003,
14                    5,0.00001,0.00014,0.00006,0.00003,0.00002,0.00026,0.00026,0.00029,0.00002,0.00002,0.00003,0.00001,0.00001,0.00002,0.00002,0.00009,0.00003,0.00004,
14                    6,0.00001,0.00035,0.00017,0.00004,0.00003,0.00070,0.00068,0.00088,0.00004,0.00004,0.00003,0.00001,0.00002,0.00003,0.00002,0.00024,0.00006,0.00009,
14                    7,0.00000,0.00002,0.00002,0.00001,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,
14                    8,0.00000,0.00002,0.00001,0.00001,0.00002,0.00002,0.00003,0.00003,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00006,0.00001,0.00002,
14                    9,0.00000,0.00003,0.00001,0.00001,0.00002,0.00003,0.00004,0.00003,0.00002,0.00002,0.00001,0.00000,0.00001,0.00001,0.00003,0.00005,0.00001,0.00002,
14                    10,0.00000,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00002,
14                    11,0.00000,0.00004,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.00001,0.00003,
14                    12,0.00000,0.00001,0.00002,0.00001,0.00002,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00004,0.00001,0.00001,
14                    13,0.00000,0.00001,0.00003,0.00001,0.00002,0.00002,0.00003,0.00003,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00002,0.00004,0.00002,0.00004,
15                    1,0.00000,0.00002,0.00003,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00002,0.00004,0.00002,0.00004,
15                    2,0.00000,0.00006,0.00000,0.00001,0.00002,0.00000,0.00002,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00004,0.00001,0.00001,
15                    3,0.00000,0.00002,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00005,0.00001,0.00004,
15                    4,0.00000,0.00001,0.00000,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00004,0.00001,0.00001,
15                    5,0.00001,0.00008,0.00008,0.00003,0.00004,0.00029,0.00030,0.00033,0.00003,0.00003,0.00003,0.00001,0.00002,0.00002,0.00002,0.00019,0.00003,0.00007,
15                    6,0.00001,0.00024,0.00021,0.00003,0.00004,0.00075,0.00075,0.00095,0.00005,0.00004,0.00003,0.00001,0.00003,0.00003,0.00003,0.00037,0.00006,0.00012,
15                    7,0.00000,0.00002,0.00001,0.00001,0.00003,0.00003,0.00004,0.00003,0.00002,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00007,0.00001,0.00004,
15                    8,0.00000,0.00001,0.00000,0.00001,0.00002,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,
15                    9,0.00000,0.00002,0.00002,0.00000,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00002,0.00001,0.00003,
15                    10,0.00000,0.00002,0.00001,0.00001,0.00002,0.00004,0.00005,0.00004,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00007,0.00001,0.00004,
15                    11,0.00000,0.00003,0.00003,0.00001,0.00002,0.00002,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00005,0.00001,0.00004,
15                    12,0.00000,0.00003,0.00003,0.00000,0.00001,0.00001,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00005,0.00001,0.00002,
15                    13,0.00000,0.00002,0.00001,0.00001,0.00003,0.00003,0.00005,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00008,0.00002,0.00004,
15                    14,0.00000,0.00003,0.00002,0.00001,0.00002,0.00001,0.00003,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00007,0.00001,0.00004,
16                    1,0.00001,0.00015,0.00099,0.00004,0.00003,0.00041,0.00050,0.00065,0.00005,0.00005,0.00002,0.00001,0.00002,0.00003,0.00003,0.00024,0.00005,0.00010,
16                    2,0.00001,0.00022,0.00078,0.00003,0.00002,0.00047,0.00055,0.00065,0.00005,0.00004,0.00002,0.00001,0.00002,0.00004,0.00003,0.00022,0.00005,0.00012,
16                    3,0.00001,0.00016,0.00084,0.00003,0.00002,0.00039,0.00047,0.00062,0.00004,0.00004,0.00002,0.00001,0.00002,0.00003,0.00003,0.00024,0.00005,0.00010,
16                    4,0.00001,0.00015,0.00077,0.00003,0.00002,0.00039,0.00045,0.00055,0.00005,0.00004,0.00002,0.00001,0.00002,0.00003,0.00003,0.00020,0.00004,0.00009,
16                    5,0.00001,0.00006,0.00127,0.00004,0.00003,0.00004,0.00005,0.00005,0.00003,0.00002,0.00003,0.00001,0.00002,0.00002,0.00003,0.00003,0.00003,0.00006,
16                    6,0.00001,0.00009,0.00171,0.00005,0.00004,0.00007,0.00006,0.00007,0.00003,0.00001,0.00001,0.00001,0.00003,0.00003,0.00004,0.00002,0.00004,0.00007,
16                    7,0.00001,0.00016,0.00077,0.00003,0.00003,0.00036,0.00036,0.00057,0.00006,0.00004,0.00002,0.00001,0.00003,0.00003,0.00003,0.00014,0.00005,0.00007,
16                    8,0.00001,0.00015,0.00080,0.00002,0.00002,0.00036,0.00046,0.00062,0.00005,0.00004,0.00002,0.00001,0.00002,0.00004,0.00003,0.00031,0.00004,0.00009,
