8                    4,0.00000,0.00001,0.00008,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,
8                    5,0.00000,0.00009,0.00016,0.00005,0.00003,0.00002,0.00002,0.00002,0.00002,0.00007,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,0.00001,0.00003,
8                    6,0.00000,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,
8                    7,0.00000,0.00002,0.00013,0.00002,0.00002,0.00003,0.00001,0.00001,0.00002,0.00004,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,
9                    1,0.00000,0.00007,0.00005,0.00001,0.00002,0.00010,0.00010,0.00002,0.00001,0.00002,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00002,
9                    2,0.00000,0.00011,0.00005,0.00002,0.00001,0.00009,0.00011,0.00005,0.00002,0.00002,0.00001,0.00000,0.00003,0.00001,0.00001,0.00001,0.00002,0.00002,
9                    3,0.00000,0.00004,0.00005,0.00001,0.00002,0.00007,0.00009,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00002,0.00003,
9                    4,0.00000,0.00001,0.00002,0.00001,0.00002,0.00009,0.00012,0.00002,0.00001,0.00002,0.00000,0.00000,0.00002,0.00001,0.00001,0.00002,0.00001,0.00003,
9                    5,0.00001,0.00008,0.00031,0.00005,0.00004,0.00010,0.00009,0.00003,0.00002,0.00006,0.00001,0.00001,0.00003,0.00002,0.00002,0.00002,0.00002,0.00004,
9                    6,0.00000,0.00001,0.00004,0.00002,0.00002,0.00010,0.00009,0.00003,0.00001,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00003,
9                    7,0.00000,0.00001,0.00004,0.00001,0.00001,0.00009,0.00009,0.00002,0.00002,0.00001,0.00000,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,
9                    8,0.00001,0.00001,0.00006,0.00002,0.00002,0.00010,0.00010,0.00002,0.00001,0.00003,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00002,
10                    1,0.00000,0.00003,0.00039,0.00004,0.00004,0.00003,0.00003,0.00002,0.00002,0.00005,0.00001,0.00001,0.00003,0.00002,0.00002,0.00001,0.00002,0.00003,
10                    2,0.00000,0.00005,0.00014,0.00003,0.00003,0.00002,0.00005,0.00003,0.00002,0.00003,0.00001,0.00001,0.00003,0.00002,0.00002,0.00001,0.00002,0.00002,
10                    3,0.00000,0.00008,0.00037,0.00004,0.00004,0.00003,0.00003,0.00002,0.00002,0.00005,0.00001,0.00001,0.00004,0.00002,0.00002,0.00001,0.00002,0.00004,
10                    4,0.00000,0.00004,0.00030,0.00003,0.00001,0.00002,0.00003,0.00002,0.00001,0.00003,0.00001,0.00001,0.00003,0.00002,0.00001,0.00002,0.00002,0.00003,
10                    5,0.00000,0.00003,0.00003,0.00004,0.00002,0.00001,0.00002,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00002,
10                    6,0.00000,0.00003,0.00014,0.00004,0.00003,0.00002,0.00003,0.00002,0.00001,0.00005,0.00001,0.00001,0.00002,0.00002,0.00002,0.00002,0.00002,0.00003,
10                    7,0.00000,0.00002,0.00036,0.00004,0.00004,0.00004,0.00003,0.00002,0.00003,0.00005,0.00001,0.00001,0.00003,0.00002,0.00003,0.00001,0.00002,0.00003,
10                    8,0.00000,0.00004,0.00012,0.00003,0.00002,0.00002,0.00002,0.00002,0.00001,0.00004,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00002,
10                    9,0.00000,0.00004,0.00023,0.00004,0.00003,0.00010,0.00012,0.00002,0.00001,0.00004,0.00001,0.00001,0.00003,0.00002,0.00002,0.00001,0.00002,0.00004,
11                    1,0.00000,0.00005,0.00003,0.00001,0.00003,0.00001,0.00001,0.00002,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
11                    2,0.00000,0.00009,0.00007,0.00002,0.00001,0.00002,0.00003,0.00004,0.00002,0.00002,0.00001,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,
11                    3,0.00000,0.00004,0.00002,0.00001,0.00002,0.00002,0.00001,0.00002,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,
11                    4,0.00000,0.00001,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,
11                    5,0.00000,0.00007,0.00037,0.00006,0.00003,0.00002,0.00002,0.00003,0.00003,0.00007,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00002,0.00003,
11                    6,0.00000,0.00001,0.00006,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,
11                    7,0.00000,0.00001,0.00002,0.00001,0.00001,0.00003,0.00001,0.00001,0.00002,0.00002,0.00001,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,
11                    8,0.00000,0.00001,0.00009,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,
11                    9,0.00000,0.00001,0.00002,0.00001,0.00002,0.00010,0.00010,0.00002,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,
11                    10,0.00000,0.00003,0.00029,0.00004,0.00003,0.00003,0.00003,0.00002,0.00002,0.00004,0.00001,0.00001,0.00003,0.00002,0.00003,0.00001,0.00002,0.00003,
12                    1,0.00000,0.00008,0.00007,0.00004,0.00005,0.00001,0.00002,0.00001,0.00001,0.00004,0.00000,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00003,
12                    2,0.00000,0.00012,0.00003,0.00003,0.00004,0.00002,0.00003,0.00004,0.00003,0.00004,0.00001,0.00001,0.00003,0.00003,0.00002,0.00001,0.00002,0.00002,
12                    3,0.00000,0.00004,0.00006,0.00003,0.00004,0.00002,0.00002,0.00002,0.00001,0.00005,0.00000,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00003,
12                    4,0.00000,0.00001,0.00003,0.00003,0.00003,0.00001,0.00001,0.00001,0.00001,0.00005,0.00000,0.00001,0.00002,0.00003,0.00001,0.00003,0.00001,0.00002,
12                    5,0.00000,0.00009,0.00027,0.00007,0.00006,0.00002,0.00002,0.00002,0.00003,0.00009,0.00001,0.00001,0.00002,0.00004,0.00002,0.00001,0.00002,0.00003,
12                    6,0.00000,0.00002,0.00002,0.00003,0.00004,0.00001,0.00002,0.00002,0.00001,0.00005,0.00000,0.00001,0.00002,0.00003,0.00001,0.00001,0.00001,0.00002,
12                    7,0.00000,0.00002,0.00007,0.00003,0.00004,0.00003,0.00002,0.00001,0.00002,0.00006,0.00000,0.00001,0.00002,0.00003,0.00002,0.00002,0.00002,0.00003,
12                    8,0.00000,0.00001,0.00004,0.00003,0.00004,0.00001,0.00002,0.00001,0.00001,0.00005,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00002,0.00002,
12                    9,0.00000,0.00001,0.00002,0.00003,0.00004,0.00010,0.00008,0.00002,0.00001,0.00005,0.00000,0.00000,0.00002,0.00003,0.00002,0.00001,0.00002,0.00003,
12                    10,0.00000,0.00004,0.00020,0.00005,0.00006,0.00002,0.00003,0.00002,0.00002,0.00007,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00002,0.00003,
12                    11,0.00000,0.00001,0.00004,0.00004,0.00005,0.00001,0.00002,0.00001,0.00001,0.00005,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00001,0.00003,
13                    1,0.00000,0.00008,0.00005,0.00002,0.00002,0.00004,0.00003,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00002,
13                    2,0.00000,0.00012,0.00015,0.00003,0.00003,0.00004,0.00003,0.00004,0.00003,0.00003,0.00001,0.00000,0.00003,0.00002,0.00002,0.00001,0.00002,0.00002,
13                    3,0.00000,0.00004,0.00005,0.00002,0.00002,0.00003,0.00002,0.00001,0.00002,0.00003,0.00001,0.00001,0.00002,0.00001,0.00003,0.00002,0.00001,0.00003,
13                    4,0.00000,0.00001,0.00007,0.00002,0.00003,0.00004,0.00003,0.00001,0.00002,0.00003,0.00001,0.00000,0.00002,0.00001,0.00002,0.00002,0.00001,0.00002,
13                    5,0.00001,0.00009,0.00050,0.00007,0.00004,0.00005,0.00003,0.00002,0.00003,0.00009,0.00002,0.00001,0.00004,0.00002,0.00003,0.00001,0.00002,0.00004,
13                    6,0.00000,0.00001,0.00014,0.00003,0.00003,0.00005,0.00002,0.00001,0.00002,0.00004,0.00001,0.00001,0.00003,0.00001,0.00002,0.00001,0.00001,0.00002,
13                    7,0.00000,0.00001,0.00002,0.00002,0.00002,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
13                    8,0.00001,0.00001,0.00017,0.00003,0.00003,0.00005,0.00002,0.00001,0.00002,0.00004,0.00001,0.00001,0.00003,0.00001,0.00002,0.00001,0.00002,0.00002,
13                    9,0.00000,0.00001,0.00006,0.00002,0.00002,0.00005,0.00006,0.00001,0.00002,0.00002,0.00001,0.00000,0.00003,0.00002,0.00001,0.00002,0.00001,0.00002,
13                    10,0.00000,0.00004,0.00040,0.00005,0.00004,0.00005,0.00004,0.00002,0.00003,0.00006,0.00001,0.00001,0.00004,0.00002,0.00003,0.00002,0.00002,0.00004,
13                    11,0.00000,0.00001,0.00004,0.00002,0.00002,0.00004,0.00002,0.00001,0.00002,0.00003,0.00001,0.00000,0.00002,0.00002,0.00001,0.00001,0.00001,0.00002,
13                    12,0.00000,0.00001,0.00010,0.00003,0.00004,0.00004,0.00002,0.00001,0.00002,0.00005,0.00001,0.00001,0.00003,0.00003,0.00002,0.00001,0.00001,0.00002,
14                    1,0.00000,0.00006,0.00043,0.00005,0.00004,0.00002,0.00003,0.00002,0.00002,0.00004,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00002,0.00003,
14                    2,0.00000,0.00011,0.00015,0.00003,0.00002,0.00002,0.00004,0.00004,0.00002,0.00004,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00002,0.00002,
14                    3,0.00000,0.00007,0.00042,0.00004,0.00004,0.00003,0.00002,0.00002,0.00002,0.00006,0.00001,0.00001,0.00003,0.00002,0.00002,0.00001,0.00002,0.00003,
14                    4,0.00000,0.00003,0.00032,0.00003,0.00001,0.00002,0.00002,0.00002,0.00002,0.00004,0.00001,0.00000,0.00003,0.00002,0.00001,0.00002,0.00001,0.00003,
14                    5,0.00000,0.00007,0.00005,0.00005,0.00003,0.00002,0.00002,0.00002,0.00002,0.00006,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00002,
14                    6,0.00000,0.00002,0.00015,0.00005,0.00003,0.00002,0.00002,0.00002,0.00002,0.00006,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00001,0.00003,
14                    7,0.00000,0.00002,0.00043,0.00004,0.00004,0.00004,0.00002,0.00002,0.00003,0.00007,0.00001,0.00001,0.00003,0.00002,0.00002,0.00001,0.00002,0.00003,
14                    8,0.00000,0.00001,0.00012,0.00003,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
14                    9,0.00000,0.00002,0.00028,0.00004,0.00003,0.00012,0.00008,0.00002,0.00002,0.00005,0.00001,0.00001,0.00003,0.00002,0.00002,0.00001,0.00002,0.00003,
14                    10,0.00000,0.00003,0.00006,0.00001,0.00001,0.00002,0.00002,0.00001,0.00001,0.00003,0.00001,0.00001,0.00003,0.00001,0.00002,0.00001,0.00001,0.00001,
14                    11,0.00000,0.00002,0.00034,0.00004,0.00003,0.00002,0.00002,0.00002,0.00002,0.00006,0.00002,0.00001,0.00003,0.00002,0.00002,0.00001,0.00001,0.00003,
14                    12,0.00000,0.00002,0.00022,0.00005,0.00005,0.00002,0.00001,0.00002,0.00002,0.00006,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00002,0.00003,
14                    13,0.00000,0.00002,0.00049,0.00005,0.00004,0.00006,0.00002,0.00002,0.00003,0.00007,0.00001,0.00001,0.00004,0.00002,0.00003,0.00001,0.00002,0.00003,
15                    1,0.00000,0.00007,0.00001,0.00002,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,
15                    2,0.00000,0.00011,0.00010,0.00002,0.00002,0.00002,0.00003,0.00004,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,
15                    3,0.00000,0.00004,0.00001,0.00001,0.00001,0.00002,0.00001,0.00002,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,
15                    4,0.00000,0.00000,0.00003,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00001,0.00002,0.00001,0.00002,0.00002,0.00001,0.00001,
15                    5,0.00000,0.00009,0.00048,0.00006,0.00004,0.00002,0.00002,0.00002,0.00002,0.00007,0.00001,0.00002,0.00003,0.00001,0.00002,0.00001,0.00002,0.00004,
15                    6,0.00000,0.00001,0.00010,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,
15                    7,0.00000,0.00001,0.00002,0.00001,0.00001,0.00002,0.00000,0.00001,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,
15                    8,0.00000,0.00001,0.00013,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,
15                    9,0.00000,0.00001,0.00005,0.00001,0.00002,0.00010,0.00009,0.00001,0.00001,0.00001,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00003,
15                    10,0.00000,0.00004,0.00038,0.00004,0.00004,0.00002,0.00003,0.00002,0.00002,0.00005,0.00001,0.00001,0.00003,0.00002,0.00002,0.00001,0.00002,0.00004,
15                    11,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
15                    12,0.00000,0.00001,0.00006,0.00003,0.00004,0.00001,0.00002,0.00001,0.00001,0.00004,0.00001,0.00001,0.00002,0.00003,0.00002,0.00001,0.00001,0.00003,
15                    13,0.00000,0.00001,0.00004,0.00002,0.00002,0.00004,0.00002,0.00000,0.00002,0.00002,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,
15                    14,0.00000,0.00002,0.00043,0.00004,0.00004,0.00002,0.00002,0.00002,0.00002,0.00005,0.00001,0.00001,0.00003,0.00001,0.00002,0.00001,0.00002,0.00003,
16                    1,0.00000,0.00003,0.00064,0.00006,0.00006,0.00003,0.00002,0.00003,0.00003,0.00010,0.00002,0.00001,0.00003,0.00003,0.00002,0.00003,0.00002,0.00003,
16                    2,0.00000,0.00006,0.00027,0.00004,0.00004,0.00003,0.00004,0.00004,0.00002,0.00009,0.00002,0.00001,0.00003,0.00003,0.00002,0.00003,0.00001,0.00002,
16                    3,0.00000,0.00010,0.00062,0.00006,0.00006,0.00004,0.00002,0.00003,0.00003,0.00013,0.00002,0.00001,0.00004,0.00004,0.00002,0.00003,0.00003,0.00003,
16                    4,0.00000,0.00006,0.00050,0.00004,0.00003,0.00003,0.00001,0.00003,0.00003,0.00010,0.00002,0.00001,0.00003,0.00004,0.00001,0.00006,0.00002,0.00003,
16                    5,0.00000,0.00003,0.00008,0.00007,0.00004,0.00002,0.00002,0.00002,0.00001,0.00010,0.00002,0.00001,0.00002,0.00003,0.00001,0.00003,0.00001,0.00002,
16                    6,0.00000,0.00004,0.00028,0.00007,0.00005,0.00003,0.00002,0.00002,0.00003,0.00012,0.00002,0.00001,0.00002,0.00004,0.00001,0.00003,0.00002,0.00003,
16                    7,0.00000,0.00004,0.00064,0.00006,0.00006,0.00005,0.00002,0.00003,0.00004,0.00012,0.00002,0.00001,0.00004,0.00004,0.00002,0.00003,0.00003,0.00004,
16                    8,0.00000,0.00005,0.00023,0.00004,0.00002,0.00002,0.00001,0.00002,0.00002,0.00006,0.00001,0.00000,0.00002,0.00003,0.00001,0.00002,0.00002,0.00002,
